195001      6.03812      7.09708      4.54383      4.53765
195101      6.09594      7.19551      4.60517      4.65964
195201      6.20670      7.21602      4.64976      4.65020
195301      6.29048      7.29354      4.64121      4.64969
195401      6.33213      7.43214      4.67554      4.68672
195501      6.36701      7.55639      4.68988      4.71305
195601      6.44374      7.59933      4.71483      4.72187
195701      6.46085      7.66480      4.77491      4.79197
195801      6.53264      7.70554      4.77761      4.83890
195901      6.57314      7.71408      4.80000      4.84511
196001      6.58523      7.81254      4.80500      4.88133
196101      6.61468      7.85828      4.82318      4.89288
196201      6.64330      7.92153      4.84953      4.92255
196301      6.70487      7.99820      4.88060      4.94755
196401      6.76158      8.13585      4.95371      5.02360
196501      6.85082      8.25101      4.99023      5.06328
196601      6.92161      8.31942      5.04381      5.14119
196701      7.00721      8.39558      5.06821      5.20848
196801      7.07026      8.47830      5.09822      5.26778
196901      7.11723      8.58311      5.19290      5.38208
197001      7.15467      8.66819      5.22924      5.45870
197101      7.30090      8.78688      5.27372      5.55978
197201      7.35247      8.89655      5.34520      5.68037
197301      7.43931      9.02769      5.42146      5.78868
197401      7.51757      9.13676      5.48397      5.90790
197501      7.60705      9.23661      5.55524      6.03336
197601      7.65683      9.37973      5.65976      6.15996
197701      7.74794      9.51206      5.71742      6.23317
197801      7.87320      9.59158      5.73754      6.30032
197901      7.94692      9.64650      5.76610      6.35826
198001      7.98126      9.70524      5.82062      6.43346
198101      8.02437      9.75359      5.88763      6.52434
198201      8.07927      9.81139      5.94104      6.59066
198301      8.12425      9.83131      5.95641      6.61667
198401      8.17005      9.85342      5.98532      6.64323
198501      8.18725      9.89260      6.00020      6.66199
198601      8.22930      9.93656      5.99762      6.68343
198701      8.24230      9.95571      5.99421      6.69193
198801      8.25499      9.96544      6.00102      6.71928
DATE        CL2          YL           FPL          NPL
