197401      3.20275     -0.70334      4.78471      1.03426
197402      3.18773     -0.68427      4.70953      0.99191
197403      3.13549     -0.69054      4.61182      0.98337
197404      3.03335     -0.64169      4.59848      0.96963
197501      3.00898     -0.61614      4.59175      0.93576
197502      2.99573     -0.53859      4.60183      0.93093
197503      3.00238     -0.54184      4.56087      0.94649
197504      3.00733     -0.53148      4.65396      0.95126
197601      3.01880     -0.52738      4.71253      0.93437
197602      3.04927     -0.49059      4.77912      0.95696
197603      3.07115     -0.48711      4.71552      0.97651
197604      3.06027     -0.44652      4.79854      0.98242
197701      3.03335     -0.45107      4.78749      0.99850
197702      3.04134     -0.40654      4.78471      1.03640
197703      3.04134     -0.42692      4.72443      1.01294
197704      3.02852     -0.39604      4.77912      1.00432
197801      3.04769     -0.36897      4.77912      0.94937
197802      3.05400     -0.33872      4.87520      0.94134
197803      3.06183     -0.34965      4.71850      0.92101
197804      3.05871     -0.31134      4.81218      0.90051
197901      3.04611     -0.32167      4.78471      0.93577
197902      3.05714     -0.34349      4.88280      0.98743
197903      3.06805     -0.43555      4.77351      1.04808
197904      3.07115     -0.42970      4.89784      1.06086
198001      3.04927     -0.53157      4.83098      1.10978
198002      3.04769     -0.52875      4.86497      1.16303
198003      3.02042     -0.52978      4.78471      1.16442
198004      2.95664     -0.53116      4.83363      1.18104
198101      2.94444     -0.60895      4.83892      1.20339
198102      2.97553     -0.58974      4.90774      1.27309
198103      3.00072     -0.60156      4.88280      1.28686
198104      2.98400     -0.55787      4.87010      1.25658
198201      2.93030     -0.61673      4.90280      1.23338
198202      2.96011     -0.52990      4.97903      1.27736
198203      2.97212     -0.57291      4.87265      1.27376
198204      2.93740     -0.59116      4.90527      1.24737
198301      2.95143     -0.54976      4.91020      1.24015
198302      2.96870     -0.51833      5.01285      1.22281
198303      2.97212     -0.55540      4.90774      1.25434
198304      2.97212     -0.55351      4.97673      1.25420
198401      3.00238     -0.57886      4.99496      1.25525
198402      3.03495     -0.54830      5.00395      1.25727
198403      3.05400     -0.58088      4.99496      1.25315
198404      3.05400     -0.58401      5.07100      1.25353
198501      3.03174     -0.59776      5.04343      1.26063
198502      3.06805     -0.56393      5.06890      1.24008
198503      3.07885     -0.56416      5.06048      1.19031
198504      3.06650     -0.51917      5.10392      1.19477
198601      3.08191     -0.43901      5.06048      1.13902
198602      3.11352     -0.34466      5.22216      1.06221
198603      3.13114     -0.27850      5.10190      1.05441
198604      3.11055     -0.24236      5.14166      1.05539
198701      3.09407     -0.23065      5.11399      1.02602
198702      3.11203     -0.21577      5.16669      0.97865
198703      3.11942     -0.25272      5.12396      0.98785
198704      3.09708     -0.20640      5.14943      0.97981
198801      3.09558     -0.20939      5.14555      0.96975
198802      3.11942     -0.19056      5.27300      0.97999
198803      3.13694     -0.21649      5.12198      0.99684
198804      3.12968     -0.19191      5.20401      0.99833
198901      3.11795     -0.22013      5.19481      1.02257
198902      3.14988     -0.23993      5.25227      1.00567
198903      3.17109     -0.22004      5.16097      1.03265
198904      3.15983     -0.21343      5.20217      1.01573
199001      3.11500     -0.21302      5.21675      0.95792
199002      3.11795     -0.18406      5.22036      0.91739
199003      3.14271     -0.22898      5.17991      0.96001
199004      3.13259     -0.23212      5.20401      1.00124
DATE        LL          WL            YL           PL
