191301      4.56435      7.03423      4.38078     -1.19650
191401      4.57471      6.99748      4.40428     -1.18335
191501      4.56435      7.03079      4.39321     -1.16716
191601      4.56435      7.11917      4.50866     -1.10791
191701      4.56435      7.14694      4.76132     -0.96693
191801      4.55388      7.08224      4.90082     -0.80185
191901      4.58497      7.08908      5.00930     -0.68717
192001      4.57471      6.93853      5.12871     -0.49758
192101      4.54329      6.76871      4.85437     -0.58250
192201      4.59512      6.89335      4.78666     -0.64531
192301      4.61512      7.00672      4.82028     -0.62830
192401      4.62497      6.99306      4.81056     -0.62315
192501      4.61512      7.02226      4.88960     -0.60881
192601      4.62497      7.04152      4.92290     -0.60697
192701      4.61512      7.04731      4.88507     -0.62083
192801      4.62497      7.07122      4.87367     -0.63346
192901      4.62497      7.11787      4.88658     -0.63629
193001      4.60517      7.00848      4.83628     -0.65585
193101      4.60517      6.90619      4.64343     -0.73241
193201      4.58497      6.72372      4.46014     -0.82383
193301      4.57471      6.75482      4.43201     -0.88552
193401      4.59512      6.86169      4.54010     -0.86275
193501      4.56435      6.93819      4.60916     -0.84688
193601      4.59512      7.07004      4.61809     -0.83760
193701      4.60517      7.09008      4.65681     -0.80408
193801      4.60517      6.99327      4.58292     -0.80912
193901      4.64439      7.06732      4.55598     -0.81928
194001      4.65396      7.12492      4.57058     -0.81137
194101      4.68213      7.27348      4.65871     -0.77219
DATE        CTL          YOVPL        TOBFPL      PYAL
