191301      4.56435      4.38078      4.18814      5.80513
191401      4.57471      4.40428      4.20020      5.83773
191501      4.56435      4.39321      4.22391      5.81413
191601      4.56435      4.50866      4.26549      5.86363
191701      4.56435      4.76132      4.36437      6.01127
191801      4.55388      4.90082      4.54010      6.18002
191901      4.58497      5.00930      4.65681      6.28040
192001      4.57471      5.12871      4.87137      6.40192
192101      4.54329      4.85437      4.84419      6.44095
192201      4.59512      4.78666      4.78332      6.18621
192301      4.61512      4.82028      4.79496      6.24804
192401      4.62497      4.81056      4.80320      6.37843
192501      4.61512      4.88960      4.79991      6.36990
192601      4.62497      4.92290      4.79331      6.41346
192701      4.61512      4.88507      4.78582      6.43455
192801      4.62497      4.87367      4.77407      6.42649
192901      4.62497      4.88658      4.76559      6.43775
193001      4.60517      4.83628      4.75445      6.48158
193101      4.60517      4.64343      4.70953      6.35263
193201      4.58497      4.46014      4.63860      6.17379
193301      4.57471      4.43201      4.57058      5.89990
193401      4.59512      4.54010      4.57161      5.86930
193501      4.56435      4.60916      4.57471      5.99894
193601      4.59512      4.61809      4.58292      6.09131
193701      4.60517      4.65681      4.61611      6.23245
193801      4.60517      4.58292      4.62791      6.28600
193901      4.64439      4.55598      4.62203      6.18415
194001      4.65396      4.57058      4.62791      6.24804
194101      4.68213      4.65871      4.65491      6.31355
194201      4.69592      4.73532      4.69638      6.50129
194301      4.70953      4.80648      4.73620      6.64249
194401      4.72295      4.87290      4.77449      6.76619
194501      4.73620      4.93519      4.81137      6.87626
194601      4.77068      5.07267      4.85981      6.97541
194701      4.76217      5.26683      4.94876      7.02731
DATE        CL           FPL          NPL          Y1LAG
