194801     -5.27086      0.02470      4.40122      4.40022
194901     -5.25998      0.08715      4.44817      4.41626
195001     -5.24488      0.18933      4.54383      4.48506
195101     -5.22245      0.28776      4.60517      4.60517
195201     -5.22538      0.30826      4.64976      4.58196
195301     -5.18196      0.38579      4.64121      4.57614
195401     -5.13955      0.52438      4.67554      4.61064
195501     -5.13678      0.64863      4.68988      4.62149
195601     -5.08994      0.69158      4.71483      4.62135
195701     -5.10953      0.75705      4.77491      4.67725
195801     -5.10014      0.79779      4.77761      4.69865
195901     -5.09307      0.80633      4.80000      4.69517
196001     -5.06946      0.90479      4.80500      4.71893
196101     -5.02607      0.95052      4.82318      4.73262
196201     -4.99570      1.01378      4.84953      4.74512
196301     -4.93753      1.09045      4.88060      4.76671
196401     -4.93986      1.22809      4.95371      4.82572
196501     -4.89077      1.34325      4.99023      4.86700
196601     -4.88131      1.41166      5.04381      4.92482
196701     -4.85874      1.48782      5.06821      4.96993
196801     -4.85130      1.57054      5.09822      5.01056
196901     -4.79975      1.67535      5.19290      5.06975
197001     -4.78452      1.76043      5.22924      5.11124
197101     -4.74216      1.87912      5.27372      5.20674
197201     -4.73539      1.98879      5.34520      5.28904
197301     -4.72217      2.11993      5.42146      5.37599
197401     -4.73489      2.22901      5.48397      5.49359
197501     -4.71506      2.32886      5.55524      5.60672
197601     -4.69431      2.47197      5.65976      5.67889
197701     -4.67826      2.60430      5.71742      5.74309
197801     -4.66404      2.68382      5.73754      5.80009
197901     -4.64949      2.73875      5.76610      5.84769
198001     -4.64910      2.79749      5.82062      5.91899
198101     -4.67114      2.84583      5.88763      5.97471
198201     -4.67874      2.90363      5.94104      6.02845
198301     -4.67691      2.92356      5.95641      6.05904
198401     -4.66377      2.94566      5.98532      6.08869
198501     -4.66566      2.98485      6.00020      6.11378
198601     -4.65038      3.02880      5.99762      6.11619
198701     -4.63831      3.04795      5.99421      6.11338
198801     -4.62549      3.05769      6.00102      6.12085
DATE	     RFCL          YL           FPL          NFPL
