196101      4.53541      4.55136      NA           NA
196102      4.57208      4.65584      NA           NA
196103      4.59124      4.78660      NA           NA
196104      4.78903      5.04767     18.48775     19.04148
196201      4.61774      4.62077     18.57009     19.11088
196202      4.64743      4.74392     18.64544     19.19896
196203      4.65973      4.86000     18.71393     19.27237
196204      4.85401      5.10199     18.77892     19.32669
196301      4.68420      4.66227     18.84538     19.36819
196302      4.72753      4.82847     18.92547     19.45274
196303      4.76333      4.92438     19.02907     19.51712
196304      4.93920      5.20359     19.11426     19.61872
196401      4.79190      4.81133     19.22196     19.76777
196402      4.84921      4.93826     19.34364     19.87756
196403      4.86382      5.03164     19.44414     19.98481
196404      5.02336      5.27995     19.52830     20.06117
196501      4.85198      4.88483     19.58838     20.13467
196502      4.89006      4.99510     19.62923     20.19151
196503      4.91716      5.08998     19.68256     20.24986
196504      5.09143      5.33426     19.75064     20.30417
196601      4.93671      4.94021     19.83536     20.35955
196602      4.98737      5.09813     19.93267     20.46258
196603      5.01495      5.18893     20.03046     20.56152
196604      5.19354      5.42565     20.13257     20.65291
196701      5.03242      5.02076     20.22828     20.73346
196702      5.09549      5.18947     20.33640     20.82481
196703      5.12476      5.24361     20.44621     20.87949
196704      5.27823      5.54568     20.53091     20.99952
196801      5.10607      5.18488     20.60456     21.16364
196802      5.17172      5.28028     20.68079     21.25445
196803      5.20257      5.36990     20.75859     21.38074
196804      5.37305      5.64250     20.85341     21.47756
196901      5.21462      5.23574     20.96196     21.52842
196902      5.27509      5.38797     21.06532     21.63610
196903      5.30014      5.47538     21.16289     21.74158
196904      5.46170      5.76800     21.25154     21.86708
197001      5.29931      5.32357     21.33623     21.95492
197002      5.33587      5.48301     21.39701     22.04996
197003      5.39331      5.57196     21.49019     22.14655
197004      5.51182      5.82272     21.54032     22.20126
197101      5.36141      5.45232     21.60241     22.33001
197102      5.39746      5.53791     21.66400     22.38491
197103      5.43629      5.62452     21.70698     22.43747
197104      5.57008      5.84813     21.76524     22.46288
197201      5.43624      5.49070     21.84007     22.50126
197202      5.47863      5.62832     21.92125     22.59167
197203      5.53305      5.70813     22.01800     22.67528
197204      5.66990      5.98538     22.11781     22.81253
197301      5.54505      5.60249     22.22662     22.92432
197302      5.55986      5.72797     22.30785     23.02397
197303      5.61655      5.84153     22.39135     23.15738
197304      5.74999      6.09507     22.47145     23.26707
197401      5.53790      5.59434     22.46430     23.25891
197402      5.57298      5.82421     22.47742     23.35515
197403      5.63085      5.89005     22.49172     23.40367
197404      5.72135      6.08964     22.46308     23.39824
197501      5.59523      5.68490     22.52041     23.48880
197502      5.61510      5.84675     22.56253     23.51134
197503      5.65855      5.90577     22.59022     23.52707
197504      5.76623      6.13794     22.63510     23.57536
197601      5.62201      5.74734     22.66189     23.63780
197602      5.64536      5.90195     22.69214     23.69300
197603      5.69882      5.92450     22.73242     23.71172
197604      5.80513      6.16993     22.77132     23.74372
197701      5.66920      5.76081     22.81852     23.75718
197702      5.69660      5.92351     22.86976     23.77875
197703      5.73648      5.94787     22.90742     23.80212
197704      5.83991      6.19894     22.94220     23.83113
197801      5.71266      5.81407     22.98565     23.88440
197802      5.73911      5.98212     23.02817     23.94301
197803      5.78838      5.96658     23.08007     23.96171
197804      5.90944      6.23618     23.14959     23.99895
197901      5.78636      5.83307     23.22330     24.01795
197902      5.81754      6.02341     23.30172     24.05923
197903      5.85074      6.00891     23.36407     24.10156
197904      5.94831      6.24910     23.40295     24.11448
198001      5.81411      5.82973     23.43070     24.11115
198002      5.83133      6.05056     23.44449     24.13830
198003      5.85973      6.01581     23.45349     24.14520
198004      5.95631      6.25573     23.46149     24.15183
198101      5.81888      5.85310     23.46626     24.17520
198102      5.84069      6.07629     23.47561     24.20093
198103      5.87201      6.02452     23.48788     24.20964
198104      5.97992      6.27092     23.51149     24.22483
198201      5.85300      5.87304     23.54562     24.24477
198202      5.88183      6.08866     23.58676     24.25714
198203      5.91273      6.04874     23.62748     24.28136
198204      6.02481      6.29527     23.67237     24.30571
198301      5.89191      5.89167     23.71128     24.32434
198302      5.91142      6.13294     23.74086     24.36862
198303      5.94486      6.08842     23.77300     24.40830
198304      6.05183      6.30913     23.80002     24.42216
198401      5.92257      5.92071     23.83068     24.45120
198402      5.94063      6.15129     23.85990     24.46955
198403      5.97115      6.10965     23.88619     24.49078
198404      6.07453      6.33311     23.90888     24.51476
198501      5.94729      5.94774     23.93360     24.54179
198502      5.96560      6.18742     23.95857     24.57792
198503      5.99752      6.12948     23.98494     24.59775
198504      6.10531      6.35491     24.01571     24.61955
198601      5.97450      5.98437     24.04292     24.65618
198602      5.99403      6.21720     24.07136     24.68596
198603      6.03862      6.16962     24.11246     24.72610
198604      6.13002      6.39285     24.13717     24.76404
198701      6.01611      6.02264     24.17878     24.80231
198702      6.03263      6.23167     24.21739     24.81677
198703      6.07548      6.19141     24.25424     24.83856
198704      6.17760      6.42553     24.30182     24.87124
DATE        CL           YL          CLL          YLL
